el ladrillo	"brick, bore, drag"
la embarcación	"ship, boat, vessel"
la tapa	"lid, top, cover"
el empuje	"push, thrust, buoyancy"
la humildad	"humility, lowliness, poverty"
el conductor	"driver, conductor, lead"
el teclado	"keyboard, keypad, touchpad"
*** 2541 - 2550 (/course/195609/spanish-nouns-1-2/255/)	
el narrador	"narrator, storyteller"
la paloma	"dove, pigeon, ingénue"
el décimo	"tenth, tenth share lottery ticket"
las centrales	"exchange, station"
el compatriota; la compatriota	"fellow countryman, countryman, compatriot"
la chimenea	"fireplace, hearth, heavy smoker"
el difunto	"deceased, corpse"
la simplificación	simplification
la absorción	"absorption, absorbing, takeover"
la aspiración	"aspiration, inhalation, breathing"
*** 2551 - 2560 (/course/195609/spanish-nouns-1-2/256/)	
la recopilación	"compilation, collection, set"
la pesadilla	"nightmare, bad dream, dread"
la negación	"denial, negation, negative"
el lazo	"lasso, tie, bow"
el banquillo	"dock, footstool, sidelines"
el pulso	"pulse, heartbeat, steady hand"
la penetración	"penetration, breakthrough, permeation"
el pase	"pass, ticket, hit"
la falda	"skirt, brisket, slope"
el apodo	"nickname, name, sobriquet"
*** 2561 - 2570 (/course/195609/spanish-nouns-1-2/257/)	
el aficionado	"amateur, fan, lover"
la contestación	"answer, reply, opposition"
la impaciencia	"impatience, eagerness"
la contienda	"strife, contest, contention"
el robot	robot
el funeral	funeral
la niñez	"childhood, boyhood, infancy"
el equivalente	"equivalent, counterpart"
la octava	octave
la peste	"plague, pest, pestilence"
*** 2571 - 2580 (/course/195609/spanish-nouns-1-2/258/)	
la diputada	"deputy, delegate, member"
la parodia	"spoof, parody, burlesque"
la marina	"marine, shore, coast"
el común	"commonalty, common people, populace"
las prendas	"garment, pledge, token (pl)"
la prostitución	"prostitution, harlotry"
la flecha	"arrow, dart"
la rentabilidad	profitability
la clausura	"closing, closure, enclosed order"
la imitación	"imitation, impression, fake"
*** 2581 - 2590 (/course/195609/spanish-nouns-1-2/259/)	
la festividad	"festivity, festival, celebration"
la vecindad	"vicinity, neighborhood, neighbourhood"
la querella	"complaint, quarrel, dispute"
la mariposa	"butterfly, wing nut, butterfly nut"
el intervalo	"interval, range, intermission"
"la libra, el libra"	"pound (f), Libra (m)"
el holandés	"Dutch, Dutchman"
el golfo	"gulf, bay"
la detección	detection
el socorro	"relief, aid, succor"
*** 2591 - 2600 (/course/195609/spanish-nouns-1-2/260/)	
el sargento	"sergeant, sarge, serjeant"
el apartamento	"flat, apartment, studio"
la tutela	"guardianship, tutelage, ward"
el certamen	"contest, competition"
el parentesco	"kinship, relationship, kindred"
el consorcio	"consortium, partnership, committee"
el laberinto	"labyrinth, maze, intricate problem"
el campesino	"peasant, countryman"
la gripe	"flu, influenza"
la cuantía	"quantity, significance, extent"
*** 2601 - 2610 (/course/195609/spanish-nouns-1-2/261/)	
la balanza	"balance, scales, weighing scales"
el yacimiento	"deposit, bed, field"
el gerente; la gerente	"manager, director"
la academia	"academy, school, private school"
la cautela	"caution, wariness, stealth"
el cemento	"concrete, cement"
el desfile	"parade, procession, march-past"
la medición	"measuring, measurement"
la regularidad	"regularity, consistency, regularly"
el trío	"trio, threes, three of a kind"
*** 2611 - 2620 (/course/195609/spanish-nouns-1-2/262/)	
la interfaz	interface
el béisbol	baseball
el militante; la militante	militant
el trance	"trance, difficulty, fix"
la actualización	"update, updating"
el navío	"ship, vessel"
el vendedor	"vendor, seller, salesman"
el acoso	"harassment, hounding, relentless pursuit"
el consumidor	"consumer, user"
las cinco	"five o'clock, fifth"
*** 2621 - 2630 (/course/195609/spanish-nouns-1-2/263/)	
el préstamo	"loan, lending, borrowing"
el circo	"circus, cirque, corrie"
la degradación	"degradation, demotion, deterioration"
la brecha	"gap, breach, hole"
la sinceridad	"sincerity, openness, genuineness"
la transacción	"transaction, trade, deal"
el picaflor	hummingbird
el indicador	"indicator, pointer, gauge"
la réplica	"replica, rejoinder, retort"
el borrador	"draft, eraser, rubber"
*** 2631 - 2640 (/course/195609/spanish-nouns-1-2/264/)	
la tempestad	"storm, tempest, hurricane"
el uranio	uranium
el electorado	"voters, electorate"
el bombardeo	"bombardment, bombing, shelling"
la tos	cough
el manuscrito	manuscript
la democratización	democratization
la comadreja	weasel
el blues	blues
el celo	"zeal, heat, rut"
*** 2641 - 2650 (/course/195609/spanish-nouns-1-2/265/)	
la mosca	"fly, cash"
la valía	"value, worth, valuation"
el carnero	ram
la comparecencia	"appearance, summons"
el fray	Brother
el torno	"lathe, bend, rapids"
el alero	"eaves, winger, forward"
el propietario	"owner, landlord, proprietor"
el egoísmo	"egoism, selfishness, self"
el tablero	"panel, board, table"
*** 2651 - 2660 (/course/195609/spanish-nouns-1-2/266/)	
la gata	female cat
el botón	"button, knob, switch"
el diseñador	designer
el ballet	ballet
el parto	"childbirth, birth, delivery"
el hocico	"muzzle, nose, snout"
la misericordia	"mercy, compassion, clemency"
la discapacidad	"disability, impairment, handicap"
la obsesión	"obsession, preoccupation, compulsion"
la certificación	certification
*** 2661 - 2670 (/course/195609/spanish-nouns-1-2/267/)	
el ratón	"mouse, biceps"
la abstención	"abstention, forbearance, staying home"
la normalización	"standardization, normalization, standardisation"
la anchura	"width, cheek"
el acompañamiento	"accompaniment, escort, companion"
la chaqueta	"jacket, coat, sport coat"
la originalidad	"originality, freshness, innovation"
la criada	"maid, maidservant, housemaid"
la especulación	speculation
la rivalidad	"rivalry, competition, antagonism"
*** 2671 - 2680 (/course/195609/spanish-nouns-1-2/268/)	
la rutina	"routine, grind, rut"
la impunidad	impunity
el freno	"brake, curb, restraint"
el polo	"pole, polo, polo shirt"
la elegancia	"elegance, chic, grace"
la maldad	"wickedness, evil, badness"
la factura	"bill, invoice, receipt"
la tinta	ink
el predominio	"predominance, prevalence, preponderance"
el cajón	"drawer, crate, coffin"
*** 2681 - 2690 (/course/195609/spanish-nouns-1-2/269/)	
la heroína	"heroin, heroine"
la curación	"cure, healing, curing"
el remate	"finish, finishing, shot"
el tanque	"tank, tanker"
el embalse	"dam, reservoir, damming"
el lienzo	"canvas, linen, painting"
el colapso	"collapse, blockade, siege"
el puñado	"bunch, handful, fistful"
el fotógrafo	photographer
la viabilidad	viability
*** 2691 - 2700 (/course/195609/spanish-nouns-1-2/270/)	
el disgusto	"displeasure, disgust, trouble"
la valentía	"bravery, courage, gallantry"
el delirio	"rave, delirium, frenzy"
la abstracción	"abstraction, abstract"
la apreciación	"appreciation, assessment, appraisal"
el tejido	"tissue, fabric, weave"
los mandos	"command, leadership, rule (pl)"
la admisión	"admission, inlet, admittance"
el cupé	"coupé, diligence, stagecoach"
el aluminio	"aluminum, aluminium"
*** 2701 - 2710 (/course/195609/spanish-nouns-1-2/271/)	
la aristocracia	"aristocracy, royalty, elite"
la excitación	"arousal, excitation, excitement"
el cohete	"rocket, skyrocket, missile"
el conejo	"rabbit, coney, pussy"
los cubiertos	"silverware, cutlery (pl)"
el espionaje	"spying, espionage"
el barril	"barrel, drum, cask"
la marea	"tide, catch, wave"
la soberbia	"arrogance, pride, haughtiness"
la manzana	"block, apple, unit of land measurement"
*** 2711 - 2720 (/course/195609/spanish-nouns-1-2/272/)	
el hígado	"liver, pain in the neck, guts"
la meseta	"plateau, tableland, meseta"
la mezquita	mosque
la rusia	Russia
la espuma	"foam, spray, scum"
el catolicismo	"Catholicism, Roman Catholicism"
la plenitud	"fullness, fulness, plenitude"
la bendición	"blessing, benediction, boon"
la consola	"console, control panel, games console"
la lentitud	"slowness, sluggishness"
*** 2721 - 2730 (/course/195609/spanish-nouns-1-2/273/)	
el contrabando	"contraband, smuggling, smuggled goods"
el bastón	"cane, staff, stick"
la desventaja	"disadvantage, drawback, downside"
la erosión	erosion
el sufragio	"vote, suffrage, franchise"
el doctorado	doctorate
(el)(la) guitarrista	"guitar player, guitarist"
el trastorno	"upset, disorder, disturbance"
la cabina	"cab, booth, cabin"
la sonda	"probe, catheter, sounding line"
*** 2731 - 2740 (/course/195609/spanish-nouns-1-2/274/)	
la etnia	ethnic group
el hardware	hardware
la decepción	"disappointment, deception, letdown"
el dialecto	"dialect, patois"
el tambor	"drum, drummer, eardrum"
la envergadura	"magnitude, size, reach"
la membrana	"membrane, web, skin"
la inmunidad	"immunity, parliamentary privilege, congressional privilege"
el carnaval	"carnival, riot"
la cobra	"cobra, collection"
*** 2741 - 2750 (/course/195609/spanish-nouns-1-2/275/)	
el equipamiento	"equipment, features"
el muelle	"dock, pier, quay"
el radar	radar
la impotencia	"impotence, impotency, erectile dysfunction"
la codicia	"greed, avarice, greediness"
la miss	"beauty queen, Miss, teacher"
la sopa	"soup, bread, soaked bread"
el recorte	"clipping, cutout, snip"
el inventor	inventor
el caudillo	"leader, chieftain, caudillo"
*** 2751 - 2760 (/course/195609/spanish-nouns-1-2/276/)	
el traspaso	"transfer, sale, transfer fee"
la liquidación	"liquidation, settlement, clearing"
la destreza	"skill, dexterity, ability"
el proletariado	"proletariat, working class"
la majada	"fold, sheepfold, manure"
el criado	"servant, retainer, helper"
el estallido	"outbreak, explosion, crash"
la ágora	agora
la comodidad	"comfort, convenience, ease"
la cesión	"cession, assignment, transfer"
*** 2761 - 2770 (/course/195609/spanish-nouns-1-2/277/)	
el luchador	"fighter, wrestler"
la lima	"file, lime, rasp"
la cirugía	surgery
la bruja	"witch, sorceress, hag"
el penalti	penalty
la sociología	sociology
el sustituto	"substitute, replacement, surrogate"
la filial	"subsidiary, affiliate"
el más	plus
el hito	"milestone, landmark"
*** 2771 - 2780 (/course/195609/spanish-nouns-1-2/278/)	
la restricción	"constraint, restriction, restraint"
la élite	elite
el esquí	"ski, skiing"
la propagación	"propagation, spread, dissemination"
el abanico	"fan, spectrum, range"
la circunscripción	"district, circumscription, division"
la titularidad	"appointment, ownership, first-team player"
la contemplación	"contemplation, meditation, gaze"
la dispersión	"dispersal, dispersion, scatter"
la mula	mule
*** 2781 - 2790 (/course/195609/spanish-nouns-1-2/279/)	
la flauta	"flute, French stick, type of taco"
el doscientos	two hundred
la prórroga	"prorogation, extension, deferment"
la franqueza	"frankness, candor, openness"
el seguro	"insurance, lock"
la parcela	"parcel, plot, patch"
el jardinero	gardener
la anciana	old woman
el golf	golf
la plaga	"plague, blight, infestation"
*** 2791 - 2800 (/course/195609/spanish-nouns-1-2/280/)	
la maldición	"curse, malediction, damn"
el pionero	"pioneer, pathfinder"
el descuido	"neglect, carelessness, mistake"
la hoguera	"campfire, stake, bonfire"
la guarnición	"garrison, trimming, garniture"
la diversión	"diversion, fun, entertainment"
la majestad	"majesty, stateliness"
el pato	"duck, boredom"
la sobrina	niece
la maravilla	"wonder, marvel, marigold"
*** 2801 - 2810 (/course/195609/spanish-nouns-1-2/281/)	
el fraile	"friar, brother, monk"
la opresión	"oppression, tightness, constriction"
el alias	alias
el anhelo	"yearning, longing, desire"
la bicicleta	"bicycle, bike"
la subsistencia	"keep, subsistence, survival"
el temperamento	"temperament, disposition, nature"
el algoritmo	algorithm
el sepulcro	"sepulcher, tomb, sepulchre"
la subasta	"auction, bidding, sale"
*** 2811 - 2820 (/course/195609/spanish-nouns-1-2/282/)	
la nubosidad	cloudiness
la posada	"inn, hostel, hospitality"
el sir	sir
el can	"hound, dog, corbel"
la paradoja	"paradox, contradiction"
el pez	"fish, pine tar"
la dulzura	"gentleness, sweetness, softness"
el abad	abbot
la casta	"breed, caste, race"
la adoración	"adoration, worship"
*** 2821 - 2830 (/course/195609/spanish-nouns-1-2/283/)	
la traza	"trace, general appearance, design"
la racha	"streak, gust of wind, gust"
la autodeterminación	self-determination
el peón	"peon, pawn, farmhand"
el juro	"juro, juro debt, property rights"
el tango	tango
la sostenibilidad	sustainability
la corporación	"corporation, board, board of directors"
el cónsul	consul
la pata	"paw, leg, foot"
*** 2831 - 2840 (/course/195609/spanish-nouns-1-2/284/)	
el murmullo	"murmur, mutter, muttering"
el espía; la espía	spy
el influjo	influence
el fusil	"gun, rifle, fusil"
el interlocutor	"interlocutor, listener"
la reclamación	"complaint, claim, demand"
el suspiro	"sigh, blink of an eye, a flash"
el músculo	"muscle, muscles, real muscle"
el acervo	heritage
el sabio	"sage, savant, wise man"
*** 2841 - 2850 (/course/195609/spanish-nouns-1-2/285/)	
la muñeca	"doll, wrist, babe"
la complicidad	"complicity, collusion, mutual understanding"
la recolección	"collection, harvest, harvesting"
el desenlace	"outcome, denouement, end"
la recaudación	"collection, takings, income"
la reelección	reelection
el dióxido	dioxide
el través	"traverse, slant"
el renacimiento	"rebirth, revival"
el ciclismo	"cycling, bicycling"
*** 2851 - 2860 (/course/195609/spanish-nouns-1-2/286/)	
la rotura	"breakage, breaking, break"
el desayuno	breakfast
la minería	"mining, mining industry, mining sector"
la huerta	"orchard, vegetable garden"
la diferenciación	"differentiation, distinction, separation"
la brisa	"breeze, air"
la duquesa	"duchess, dowager"
el emblema	"emblem, symbol, badge"
la rana	"frog, frog game, toad game"
el calentamiento	"heating, increase of temperature, warm-up exercise"
*** 2861 - 2870 (/course/195609/spanish-nouns-1-2/287/)	
el escrito	"writing, note, letter"
la frustración	frustration
el recelo	"suspicion, suspiciousness, apprehension"
la gaviota	"seagull, gull"
la hegemonía	"hegemony, predominance, supremacy"
la aceleración	"acceleration, speeding up"
la amargura	bitterness
la constelación	constellation
la fracción	"fraction, sect, faction"
la pinta	"pint, pinta, trumps"
*** 2871 - 2880 (/course/195609/spanish-nouns-1-2/288/)	
el set	set
el cacique	"cacique, chief, chieftain"
el liberalismo	liberalism
el haz	"beam, bundle, sheaf"
el hornero	baker
el fascismo	fascism
la puntuación	"punctuation, score, scoring"
el tomate	"tomato, hole, mess"
el volante	"wheel, flywheel, steering wheel"
la rendición	"surrender, capitulation, yield"
*** 2881 - 2890 (/course/195609/spanish-nouns-1-2/289/)	
el juan	John
la lámpara	"lamp, light, light bulb"
el trofeo	"trophy, award, spoils of war"
el precepto	precept
la supervisión	"supervision, surveillance, guidance"
la confluencia	"confluence, junction, meeting"
la melancolía	"melancholy, melancholia, blues"
el timo	"con, scam, rip-off"
el rito	"rite, ritual"
el ano	anus
*** 2891 - 2900 (/course/195609/spanish-nouns-1-2/290/)	
el espejismo	"illusion, mirage, delusion"
el seudónimo	"pseudonym, nom de plume, pen-name"
la metáfora	metaphor
el envejecimiento	"aging, ageing, age"
el sudoeste	south west
la astucia	"craftiness, cunning, cleverness"
la travesía	"crossing, passage, sailing"
la pila	"pile, cell, heap"
la oleada	"wave, surge, snap"
el procurador	"attorney, procurator, proctor"
*** 2901 - 2910 (/course/195609/spanish-nouns-1-2/291/)	
el césped	"turf, grass, lawn"
el relevo	"relief, substitute, replacement"
el renombre	"renown, fame"
el hundimiento	"sinking, subsidence, sag"
el mercurio	"mercury, quicksilver"
la analogía	analogy
el setiembre	September
la adición	"addition, addendum, summing"
la cortesía	"politeness, courtesy, comity"
la asignatura	"subject, unresolved matter, course"
*** 2911 - 2920 (/course/195609/spanish-nouns-1-2/292/)	
el lord	lord
la antropología	anthropology
el trazado	"drawing, sketch, outline"
la autovía	"dual carriageway, highway"
la concurrencia	"concurrence, attendance, turnout"
la urraca	"magpie, jay"
el reportaje	"report, reportage, article"
la sumisión	"submission, submissiveness, obedience"
la suiza	Switzerland
el bachillerato	"baccalaureate, high school diploma"
*** 2921 - 2930 (/course/195609/spanish-nouns-1-2/293/)	
la cáscara	"rind, shell, hull"
la beca	"grant, scholarship, bursary"
el reemplazo	"replacement, substitution"
la biodiversidad	biodiversity
el paradero	"whereabouts, location"
la faena	"dirty trick, prank, job"
el naufragio	"wreck, shipwreck, shipwrecking"
el astrónomo	"astronomer, stargazer"
la telenovela	"soap opera, soap"
el capricho	"whim, caprice, whimsy"
*** 2931 - 2940 (/course/195609/spanish-nouns-1-2/294/)	
la calzada	"roadway, road, pavement"
el aposento	"chamber, lodging"
la potestad	"power, legal authority"
la proteína	protein
la antología	anthology
el chiste	"joke, jest, gag"
la aerolínea	"airline, carrier"
el calibre	"caliber, size, gauge"
el cigarrillo	"cigarette, cigarillo, small cigar"
el hemisferio	"hemisphere, half"
*** 2941 - 2950 (/course/195609/spanish-nouns-1-2/295/)	
el molino	"mill, grinder"
el éxtasis	"ecstasy, rapture, trance"
la recesión	"recession, step backwards"
el surgimiento	"rise, emergence"
la espiral	"spiral, helix, coil"
la sexualidad	sexuality
la cal	lime
el vestíbulo	"vestibule, hall, lobby"
la bola	"ball, marble, globe"
la sugerencia	"suggestion, suggesting, advice"
*** 2951 - 2960 (/course/195609/spanish-nouns-1-2/296/)	
el cómic	comic
la resurrección	"Resurrection, resurrection, comeback"
el escarabajo	"scarab, beetle"
la masacre	massacre
el tour	tour
el encabezado	"headline, banner, head"
el ramo	"branch, bouquet, trade"
la correlación	"correlation, correlate, interrelationship"
la dinámica	"dynamic, dynamics, dynamism"
la hipocresía	"hypocrisy, cant"
*** 2961 - 2970 (/course/195609/spanish-nouns-1-2/297/)	
la servidumbre	"servitude, serfdom, slavery"
el claustro	"cloister, staff, faculty"
la astronomía	astronomy
la alfombra	"carpet, rug, cover"
la fractura	"fracture, breakage, break"
el lucro	"profit, lucre, gain"
la portería	"goal, guard post, checkpoint"
la alcaldía	"town hall, mayoralty, mayor's office"
el coordinador	coordinator
la ascensión	"ascension, climb, ascent"
*** 2971 - 2980 (/course/195609/spanish-nouns-1-2/298/)	
la discográfica	Record label
el yeso	"plaster, gypsum, gesso"
la etimología	etymology
la directora	"director, headmistress, manageress"
la cantera	"quarry, pit,"
la charla	"chat, chatter, small talk"
el diagrama	"diagram, graphic"
la falsificación	"forgery, falsification, fake"
la periferia	"periphery, suburbs, outskirts"
el soplo	"breath, puff, blow"
*** 2981 - 2990 (/course/195609/spanish-nouns-1-2/299/)	
el elefante	elephant
el habitante; la habitante	"inhabitant, dweller, habitant"
el explorador	"explorer, scout"
el trueno	"thunder, clap of thunder, thunderclap"
la venida	"coming, advent, arrival"
la especialización	specialization
la divisa	"coloured ribbons UK, colored ribbons US, currency"
la moderación	"moderation, restraint, temperance"
el personal	"staff, personnel, crew"
la insurrección	"insurgency, insurrection, uprising"
*** 2991 - 3000 (/course/195609/spanish-nouns-1-2/300/)	
el indicio	"indication, hint, trace"
el despegue	"takeoff, start"
la autoría	"authorship, responsibility"
el hacha	"ax, hatchet, large candle"
el ron	rum
la inyección	"injection, shot, inject"
el timbre	"timbre, ring, bell"
la jaula	"cage, birdcage, prison"
el predecesor	"predecessor, ancestor"
el tejado	"roof, rooftop"
*** 3001 - 3010 (/course/195609/spanish-nouns-1-2/301/)	
el veto	veto
la terraza	"terrace, flat roof, balcony"
la compresión	"compression, compaction"
la nostalgia	"nostalgia, longing, homesickness"
(el)(la) residente	resident
la higiene	"hygiene, sanitation, cleanliness"
la articulación	"articulation, joint, linkage"
la objeción	objection
el estrés	stress
la rota	rattan
*** 3011 - 3020 (/course/195609/spanish-nouns-1-2/302/)	
la consistencia	"consistency, consistence"
el canon	"canon, standards, norms"
la receta	"recipe, prescription"
el atletismo	"athletics, track US, track and field US"
la púrpura	"purple, purpura, murex"
la barbarie	"barbarism, barbarity, brutality"
el clavo	"nail, clove, spike"
el tutor	"tutor, guardian, advisor"
la fisonomía	"physiognomy, facial features, features"
la confección	"making, confection, dressmaking"
*** 3021 - 3030 (/course/195609/spanish-nouns-1-2/303/)	
el elogio	"eulogy, compliment, praise"
la estocada	"lunge, thrust, sword thrust"
la fertilidad	fertility
el homicidio	"homicide, murder, manslaughter"
la barca	"small boat, rowboat"
la arqueología	"archeology, archaeology"
el realizador	"producer, doer"
la faz	"face, obverse, visage"
la viola	viola
la cebada	barley
*** 3031 - 3040 (/course/195609/spanish-nouns-1-2/304/)	
la veintena	score (a period of 20 years)
la arcilla	clay
el directivo	"executive, manager, director"
el extra; la extra	"extra, bonus, extras (m)"
el escaño	"seat, bench"
la combustión	"combustion, burning"
el esqueleto	"skeleton, framework, frame"
el casamiento	"marriage, wedding, match"
el átomo	"atom, ounce, iota"
el pleito	"suit, lawsuit, quarrel"
*** 3041 - 3050 (/course/195609/spanish-nouns-1-2/305/)	
la clínica	"clinic, clinical training"
el prójimo	"neighbor, fellow, neighbor US"
la maestría	"mastery, artistry, skill"
el goce	"enjoyment, pleasure"
el luto	"mourning, black, bereavement"
el visado	visa
la aguja	"needle, steeple, stylus"
la timidez	"shyness, timidity, diffidence"
el adorno	"adornment, ornament, garnish"
la sofá	"couch, sofa, settee"
*** 3051 - 3060 (/course/195609/spanish-nouns-1-2/306/)	
la venezuela	Venezuela
el paradigma	"paradigm, model, example"
el jinete	"rider, jockey, horseman"
el hall	"hall, hallway, foyer"
la bebida	"beverage, drink, drinking"
la galaxia	galaxy
la taza	"bowl, cup, cupful"
la sublevación	"rebellion, revolt, uprising"
la visibilidad	visibility
el convencimiento	"convincing, conviction, persuasion"
*** 3061 - 3070 (/course/195609/spanish-nouns-1-2/307/)	
la piratería	piracy
la posguerra	"post-war era, post-war period"
el top	top
el místico	mystic
la fiabilidad	"reliability, trustworthiness, confidence"
el desdén	"disdain, scorn, contempt"
el regente	"regent, senior lecturer, professor"
el taxi	"taxi, cab, taxicab"
la dueña	landlady
la loma	"knoll, bank, hill"
*** 3071 - 3080 (/course/195609/spanish-nouns-1-2/308/)	
el encaje	"lace, socket, adaptability"
la pirámide	pyramid
la descomposición	"decomposition, breakdown, breaking down"
la ilustración	"illustration, picture, example"
el suizo	"Swiss, bun, brioche"
el verdugo	"hangman, executioner, butcher"
la evacuación	"evacuation, bowel movement, defecation"
el inspector	"inspector, surveyor, checker"
el sureste	southeast
el contorno	"outline, contour, skyline"
*** 3081 - 3090 (/course/195609/spanish-nouns-1-2/309/)	
la resta	"subtraction, remainder"
el loro	"parrot, radio cassette player, chatterbox"
la equidad	"equity, fairness"
el proveedor	"supplier, provider"
el escepticismo	"skepticism, scepticism"
la prolongación	"prolongation, extension, continuation"
la agonía	"agony, throes, anguish"
la cabida	"land area, capacity to contain"
la canasta	"basket, canasta, hoop"
el marxismo	Marxism
*** 3091 - 3100 (/course/195609/spanish-nouns-1-2/310/)	
la experimentación	"experimentation, experiment"
la pluralidad	"plurality, multiplicity, diversity"
el apogeo	"apogee, heyday, peak"
la taquilla	"box office, ticket office, ticket window"
el viajero	traveler
el árbitro	"arbitrator, referee, arbiter"
la comisaría	"commissariat, station, commission"
la investidura	investiture
el pulmón	"lung, lungs"
el tormento	"torment, torture, anguish"
*** 3101 - 3110 (/course/195609/spanish-nouns-1-2/311/)	
el ego	ego
el crítico	"critic, reviewer"
la joya	"gem, jewel"
el perímetro	"perimeter, perimetre"
la resonancia	"resonance, scan, MRI-Magnetic Resonance Imaging"
el mitin	"rally, meeting, public meeting"
la taberna	"tavern, public house, taproom"
el síntoma	"symptom, sign"
el botones	"buttons, bellhop, porter"
el filo	"edge, cutting edge, phylum"
*** 3111 - 3120 (/course/195609/spanish-nouns-1-2/312/)	
la molécula	molecule
el panel	"panel, board, screen"
la infinidad	"infinity, enormous number, huge number"
la presunción	"presumption, assumption, conceit"
el deleite	"delight, joy, treat"
la coyuntura	"juncture, conjuncture, occasion"
el abrazo	"hug, embrace, cuddle"
el islam	Islam
la vara	"rod, cane, sprig"
la capacitación	training
*** 3121 - 3130 (/course/195609/spanish-nouns-1-2/313/)	
la larga	length
la retribución	"payment, reward, recompense"
el cuarteto	"quartet, quatrain"
el sumario	"summary, brief, contents"
el nordeste	northeast
la raya	"line, stripe, scratch"
el paréntesis	"parenthesis, bracket, brackets"
la insuficiencia	"insufficiency, deficiency, inadequacy"
el anexo	"annex, annexe"
la provisión	"provision, supply, provisions"
*** 3131 - 3140 (/course/195609/spanish-nouns-1-2/314/)	
la soprano	soprano
el determinante	determinant
el litoral	"coast, littoral, seacoast"
el pelaje	"fur, pelage, coat"
el platino	platinum
la cabaña	"cabin, hut, cabana"
la basílica	basilica
la desviación	"deviation, diversion, detour"
el desequilibrio	"imbalance, disequilibrium, unbalance"
el susto	"scare, fright, terror"
*** 3141 - 3150 (/course/195609/spanish-nouns-1-2/315/)	
la vibración	vibration
la inmortalidad	immortality
el anfitrión	"host, Amphitryon"
la moralidad	"morality, morals, moral"
los modales	manners
el postre	"dessert, sweet, final indignity"
la proa	"prow, bow, head"
la demandada	defendant
la compilación	"compilation, compiling, compilement"
la tuberculosis	tuberculosis
*** 3151 - 3160 (/course/195609/spanish-nouns-1-2/316/)	
el bebe	"baby, babe"
la mama	"breast, mammary, mom"
la compatibilidad	compatibility
el emisario	"emissary, sewage pipe, sewage outlet pipe"
la gallareta	coot
la homosexualidad	homosexuality
la proclamación	"proclamation, announcement, declaration"
la ambigüedad	ambiguity
el desembarco	"disembarkation, debarkation, landing"
la web	web
*** 3161 - 3170 (/course/195609/spanish-nouns-1-2/317/)	
la hermandad	"sisterhood, sibling relationship, siblinghood"
la estabilización	"stabilization, stabilizing"
la pose	"pose, airs, affectation"
el dogma	"dogma, tenet, basic principle"
la ascendencia	"ancestry, ascendancy, origin"
el pronunciamiento	"insurrection, uprising, revolt"
la elocuencia	eloquence
la posterioridad	posterity
la nulidad	"nullity, nonentity, waste of space"
la coca	"coca, coke, cake"
*** 3171 - 3180 (/course/195609/spanish-nouns-1-2/318/)	
el enojo	"anger, irritation, annoyance"
la pólvora	"powder, gunpowder"
la superación	"overcoming, improvement, self-improvement"
el vocabulario	"vocabulary, lexicon, lexis"
el diamante	"diamond, diamonds"
el ecuador	"equator, halfway point, midway"
el referendo	referendum
la anatomía	anatomy
el infante	"infant, infante, prince"
la vacuna	"vaccine, vaccination, inoculation"
*** 3181 - 3190 (/course/195609/spanish-nouns-1-2/319/)	
el cobro	"collection, charge"
la uva	grape
la simulación	"simulation, pretense, calculation"
el ridículo	ridicule
el cirujano	surgeon
el artefacto	"appliance, artefact, device"
el clérigo	"priest, clergyman, cleric"
el atractivo	"attractiveness, appeal, lure"
los octavos	knockout
el poste	"post, pole"
*** 3191 - 3200 (/course/195609/spanish-nouns-1-2/320/)	
el imperativo	imperative
el suplemento	"supplement, extra"
el paño	"cloth, towel, material"
el orbe	"orb, globe, orb fish"
el helado	"ice cream, ice"
la afluencia	"influx, attendance, abundance"
la inserción	"insertion, introduction, incorporation"
la suavidad	"smoothness, mildness, gentleness"
el sustento	"sustenance, livelihood, nourishment"
el diente	"tooth, clove, fang"
*** 3201 - 3210 (/course/195609/spanish-nouns-1-2/321/)	
el granito	"granite, blemish, spot"
la partícula	"particle, speck"
la notificación	"notification, advice"
el singular	singular
el sable	"saber, sable, broadsword"
el millar	"thousand, million, zillion"
la vicepresidenta	"vice-chairman, vice-president"
la consciencia	consciousness
la ansia	"craving, yearning, urge"
el pluralismo	pluralism
*** 3211 - 3220 (/course/195609/spanish-nouns-1-2/322/)	
la hazaña	"exploit, feat, performance"
la divulgación	"divulgation, revelation, exposure"
la modestia	modesty
el patrocinio	"patronage, sponsorship, financial support"
el sultán	sultan
los desplazados	displaced (pl)
el compás	"compass, beat, measure"
el embrión	"embryo, germ of an idea, germ"
la fianza	"deposit, security, bail"
el garaje	"garage, workshop"
*** 3221 - 3230 (/course/195609/spanish-nouns-1-2/323/)	
el pescuezo	neck
la vitalidad	"vitality, life"
la docencia	teaching
la secuela	"sequel, effect, consequence"
el prometido	fiancé
el autogobierno	self-government
la alineación	"alignment, order, arrangement"
el elenco	"cast, line-up, side"
la falsedad	"falsity, falsehood, deceitfulness"
el tacto	"touch, feel, tact"
*** 3231 - 3240 (/course/195609/spanish-nouns-1-2/324/)	
el ardor	"ardor, burning, heat"
el asesoramiento	"counseling, advice, counsel"
la aurora	"dawn, dawning, beginning"
la hostilidad	"hostility, animosity, hostilities"
el traductor	"translator, interpreter"
el saldo	"balance, bank balance, remainder"
el dirigente; la dirigente	"leader, leading, directing"
el rosario	"rosary, prayer beads, rosary beads"
